,time,likes,title,maintext,user_id,user_age,user_inlevel,sentiment,anticipation
325634,2018/10/17 12:35,4,中国股市真不一样。 美盟友或亲美的股市都在涨，看看日经，再看看欧股，红的宁发指。,中国股市真不一样。美盟友或亲美的股市都在涨，看看日经，再看看欧股，红的宁发指。再看看大A，有一种举世攻唐的感觉。李世民有大智，有大魄力，不但破解了举世攻唐，并由此开创大唐盛世。,8.42E+15,1.2年,5,负面,
88543,2019/1/29 10:19,1,难道又来了一个吸血专家。,难道又来了一个吸血专家。,7.87E+15,2.1年,5,负面,
267478,2018/11/7 10:37,0,看看港股就知道a股怎么玩了,看看港股就知道a股怎么玩了,4.90E+15,11个月,5,中性,
476180,2018/8/17 13:45,0,散户天天盼望突然反转向上,散户天天盼望突然反转向上,8.16E+15,1.7年,6,正面,
524273,2018/8/2 12:14,4,大癌股让我们说什么好,大癌股让我们说什么好,3.26E+15,1.7年,4,负面,
479894,2018/8/17 11:25,3,你是最无耻的，没有之一。,你是最无耻的，没有之一。,7.99E+15,5.6年,4,负面,
718796,2018/5/4 18:58,4,周一做好100点跌幅的准备,第一看点，银行股，被处罚的三家银行能跌多少？第二看点，券商股，一季度不好，四月会好吗？这两大权重板块，我估计是主要做空动力。第三，后面扩容预期仍然很大。周一做好100点跌幅正准备，我是准备清仓抛了，谁愿意捡谁就捡。反正没有踏空风险，大不了再重新选择股票！！！,1.50E+15,6.1年,7,负面,
434231,2018/9/4 11:30,0,好股全趴着沉着，起来的全是差股烂股,好股全趴着沉着，起来的全是差股烂股,5.41E+15,3.4年,4,负面,
124493,2019/1/4 18:33,0,每一次上涨，都只是向回本路上靠近一些些，谈到赚钱就扯蛋了，那只是我一个遥远的梦而,每一次上涨，都只是向回本路上靠近一些些，谈到赚钱就扯蛋了，那只是我一个遥远的梦而已。嘎嘎嘎！,2.84E+15,3.1年,4,负面,
443046,2018/8/30 21:50,0,明天跌破2千7。,明天跌破2千7。,6.27E+15,1年,5,负面,
636577,2018/6/21 11:12,1,还没干嘛呢，就集体跑出来夸自己了,还没干嘛呢，就集体跑出来夸自己了,3.33E+15,3.8年,3,负面,
326685,2018/10/17 11:13,3,今天还要绿哦 中国股市牛,今天还要绿哦中国股市牛,4.50E+15,1年,3,正面,
603028,2018/7/2 13:31,2,2018年7月份的跌幅 将要超过过期历史新高，达到2500点止跌,2018年7月份的跌幅将要超过过期历史新高，达到2500点止跌,5.83E+15,4.4年,5,中性,
384128,2018/9/18 17:02,3,以湘财证券等机构为代表的死空作妖是祸害市场市的祸头,以湘财证券等机构为代表的死空作妖是祸害市场市的祸头,6.88E+15,3.3年,6,负面,
61494,2019/2/20 14:17,1,绩优股还没有动呢？,还趴在底部,8.97E+15,4.7年,8,负面,
653610,2018/6/18 7:45,0,大量融资大量解禁将打爬那些还抱有幻想的人，贸易战后面还会升级绝不是结束,大量融资大量解禁将打爬那些还抱有幻想的人，贸易战后面还会升级绝不是结束,9.89E+15,4.3年,5,负面,
723101,2018/5/2 9:13,1,早想到了，每逢我们休市的最后一天美股肯定练七伤拳！,早想到了，每逢我们休市的最后一天美股肯定练七伤拳！,2.60E+15,11个月,4,负面,
730090,2018/4/25 11:11,1,越拉升死得越快！,,5.86E+15,7.4年,6,负面,
701299,2018/5/24 10:55,0,你牛，你可以看底牌，你战胜大多数人！,你牛，你可以看底牌，你战胜大多数人！,9.46E+15,3.7年,7,正面,
162979,2018/12/25 10:26,0,下午又是千股跌停,下午又是千股跌停,9.13E+15,9.4年,5,负面,
77181,2019/2/1 14:36,0,"炒股的人已经大亏了，为什么下定决心离开股市的却很难？离开了又进来,亏了又离开，过","炒股的人已经大亏了，为什么下定决心离开股市的却很难？离开了又进来,亏了又离开，过阵子又进来，看样子没有亏光是离不开的。",8.37E+15,1.7年,4,中性,
196650,2018/12/12 14:03,1,补一下缺口，我用不着砸盘啊，垃圾，清仓过年！！！不玩了，亏了一年的积蓄！！！,补一下缺口，我用不着砸盘啊，垃圾，清仓过年！！！不玩了，亏了一年的积蓄！！！,4.16E+15,2.7年,7,负面,
325536,2018/10/17 13:15,6,我发觉股市不适合长期持有，只能短线,我发觉股市不适合长期持有，只能短线,1.30E+15,8个月,4,中性,
228289,2018/11/28 10:49,0,大盘想起来还得靠券商,大盘想起来还得靠券商,1.69E+15,7.5年,7,中性,
604628,2018/7/2 10:00,3,2800套一批,CDR公布跌到2500点，这是规律,1.25E+15,2.1年,2,负面,
420309,2018/9/7 13:45,0,又2700？厉害了,又2700？厉害了,9.86E+15,4.6年,3,中性,
201942,2018/12/10 13:29,0,时间换空间！下月必定涨涨涨！,时间换空间！下月必定涨涨涨！,8.60E+15,11个月,3,正面,
461347,2018/8/22 13:54,0,明天会死翘翘,明天会死翘翘,7.90E+15,3.2年,5,负面,
67804,2019/2/17 12:56,2,次新上市大单封板连板～～虚假空拉，害人知多少？？？？题材借消息封板连板～～虚假空,次新上市大单封板连板～～虚假空拉，害人知多少？？？？题材借消息封板连板～～虚假空拉，害人知多少？？？？,4.40E+15,2.4年,7,负面,
310625,2018/10/19 9:32,0,中国股市永远不缺聪明人，在325割肉、在998割肉、在1664割肉、在1849割,中国股市永远不缺聪明人，在325割肉、在998割肉、在1664割肉、在1849割肉，现在在2660割肉，他们有一个共同的原因就是聪明，因为认为可以从更低中买回。但是之后他们根本没有买回因为市场不给他们机会了。,8.20E+15,5.4年,5,负面,
609640,2018/6/28 16:22,0,怀孕底,怀孕底,3.45E+15,2.5年,4,负面,
383307,2018/9/19 9:34,0,割,割,9.52E+15,6.9年,4,负面,
238796,2018/11/23 11:43,1,感谢国家,感谢国家,2.82E+15,2.7年,3,正面,
165855,2018/12/24 13:55,0,找到下跌原因了，美股不开市拖累大A下跌,外国势力故意不开盘看大A下跌，用心险恶,5.10E+15,2.7年,4,负面,
692565,2018/5/30 9:41,1,今天多少股要爆仓了，又开始停牌潮来了,今天多少股要爆仓了，又开始停牌潮来了,8.23E+15,4年,4,负面,
552802,2018/7/18 23:41,1,谷歌受罚，这么大的利空，明天惨了[哭][哭][哭][哭],谷歌受罚，这么大的利空，明天惨了,8.41E+15,3.8年,3,负面,
777045,2018/3/23 7:32,0,暴跌开始启动了，3000点不远,暴跌开始启动了，3000点不远,7.48E+15,2.4年,2,负面,
230373,2018/11/27 14:10,0,废了，废了，今年没希望了,看样子就这样了，估计阴跌到2452附近,5.41E+15,4.7年,4,负面,
738201,2018/4/20 11:07,0,用力砸了,用力砸了,7.23E+15,6.8年,4,负面,
630378,2018/6/22 11:20,0,今日见顶了吗,今日见顶了吗,3.60E+15,8.3年,2,中性,
146553,2018/12/27 15:03,8,失而复得，得而复失，险守，下挫，憾失，调整，震荡，还有新词儿吗？谁来补充下？,失而复得，得而复失，险守，下挫，憾失，调整，震荡，还有新词儿吗？谁来补充下？,3.87E+15,1.7年,6,负面,
480217,2018/8/17 9:47,1,今天进的，下星期一网打尽[大笑][大笑][大笑],今天进的，下星期一网打尽,4.15E+15,1.7年,4,正面,
767598,2018/3/28 13:51,0,不要脸的股市,不要脸的股市,2.20E+15,4.4年,5,负面,
245865,2018/11/20 14:34,0,昨天全仓，今天就吃跌停NND,,5.40E+15,7年,6,负面,
349407,2018/10/11 13:10,2,亏500不舍得，亏5000还是不舍得，亏50000还是不舍得，今天终于舍得了，认,亏500不舍得，亏5000还是不舍得，亏50000还是不舍得，今天终于舍得了，认亏500000，要记住炒股只有死路一条的真理！,8.01E+15,3.8年,4,负面,
80077,2019/1/31 14:12,0,准备砸锅卖铁了,准备砸锅卖铁了,4.97E+15,2.4年,4,负面,
633452,2018/6/21 15:17,1,这几天都是信托平仓和减仓盘，强烈要求国家取缔信托配资进入资本市场，信托配资是中国,这几天都是信托平仓和减仓盘，强烈要求国家取缔信托配资进入资本市场，信托配资是中国金融和证券市场的毒瘤！,7.76E+15,5.8年,4,中性,
731148,2018/4/24 11:24,0,长得太少了,长得太少了,5.88E+15,3.1年,3,负面,
525921,2018/8/2 11:49,0,机构可以对冲，散户呢？,机构可以在指数上挣，散户呢？只有被杀出血的命。国内的证券交易制度就是这样设计的。,4.58E+15,4.7年,0,负面,
156699,2018/12/26 13:03,0,欧美不开盘还不敢去修复指数,欧美不开盘还不敢去修复指数,6.80E+15,3.8年,5,负面,
273842,2018/11/2 10:04,0,不可能是高开低走,,3.62E+15,5个月,2,中性,
356623,2018/10/10 23:25,2,看看大A能不能独善其身，明天不跌就有机会了！但愿明天不跌！,看看大A能不能独善其身，明天不跌就有机会了！但愿明天不跌！,5.55E+15,3.7年,4,正面,
237566,2018/11/23 13:35,0,2018年最后俩月还会是大阴收尾吗？,2018年最后俩月还会是大阴收尾吗？,3.26E+15,4.2年,6,负面,
110206,2019/1/15 14:56,0,没量能没量能，随时下来,没量能没量能，随时下来,5.99E+15,7个月,4,负面,
692297,2018/5/30 10:02,0,国家队带队一起三级跳？ 你们个高跳下去没事，我们跳下去可是粉身碎骨了！,国家队带队一起三级跳？你们个高跳下去没事，我们跳下去可是粉身碎骨了！,6.57E+15,4.6年,6,负面,
398076,2018/9/13 13:15,2,郑重声明，大盘到底，不买踏空，早晚叫爹,哈哈。活该，反正我说了也不买，早晚这波风起来就等着追吧。而且个个胆子小。怕是这次吃的也不敢吃头。人怂还少智，怕是这辈子穷鬼的命。,8.05E+15,1.2年,5,负面,
351691,2018/10/11 11:21,6,今天是准备破2600的节奏吗？,今天是准备破2600的节奏吗？,2.90E+15,1.3年,5,中性,
389959,2018/9/17 14:09,1,看来护盘也没用,看来护盘也没用,3.04E+15,2.9年,3,负面,
478421,2018/8/17 11:11,4,看看成交量，[失望][失望],看看成交量，,3.03E+15,4.8年,1,负面,
352494,2018/10/11 10:56,0,养老保险入市了吗，,养老保险入市了吗，,9.02E+15,4.4年,4,中性,
225222,2018/11/29 13:35,0,市场太缺钱了，流动性不足是主要原因，看看这点成交量。,市场太缺钱了，流动性不足是主要原因，看看这点成交量。,7.90E+15,3.3年,4,负面,
484133,2018/8/16 10:40,0,全球跌 大A涨 今天这面子做的可以,,9.70E+15,10个月,0,正面,
50723,2019/2/25 15:37,0,2月25周一收盘 消息的力量是巨大的，上周五下午至今日收盘，六个小时涨了二百多点,2月25周一收盘消息的力量是巨大的，上周五下午至今日收盘，六个小时涨了二百多点。成交量更是超级巨量。今日港外资没有加仓，略有小幅减仓，估计他是认为市场已经够火爆了，要把资金留着下一步使用。大a主力上午停止了减仓，略有加仓，这与上周五判断符合。下午则大幅加仓，加仓量90亿。初步判断这加仓量应该主要是场外主力所为，目前大a场内主力仍保有450亿以上的可动用资金仓位。之后仍按惯例继续跟踪主力动向，不猜测点数，随主力进退。今天还有一点值得注意的是，尾盘大票开始上涨，这可能是主力资金进场太多无票可买造成。今早开盘集合竞价我就满仓了，之前底仓仅2成，今天收获满意。虽然上周五踏空了一个下午，但没有造成损失，因为今天全都补回来了。策略:持仓。,2.75E+15,1.1年,4,正面,
618798,2018/6/27 13:34,1,今天必破2800……,今天必破2800……,1.17E+15,1.2年,3,中性,
268701,2018/11/6 13:09,13,为了科创板注册制，今天一定收个红盘。,这是特大利好，股票跌没什么，但指数红盘是必须的，收盘既验证。,8.52E+15,4.7年,4,正面,
448839,2018/8/29 10:24,4,中国股市怎么了？再这样下去完全没有人气了,中国股市怎么了？再这样下去完全没有人气了,9.80E+15,2.3年,4,负面,
175195,2018/12/20 15:19,0,我就是来看看你们这些各大派系玩得开不开心,看不懂趋势，统统的去填坑，你们玩得开心吗？现在如果有人出来从技术面来判断这样的话，直接大屎，不用报告了,4.64E+15,4.6年,3,负面,
53865,2019/2/25 10:18,2,当心下午或明天一地鸡毛,,6.37E+15,5.7年,6,负面,
540268,2018/7/26 10:37,0,风险太大买高价股不如买低价股,风险太大买高价股不如买低价股,8.36E+15,1.8年,4,中性,
547330,2018/7/20 13:27,0,没有量，还是要掉下来,没有量，还是要掉下来,1.14E+15,4.3年,8,负面,
159663,2018/12/25 15:55,0,市场底正式确认，明天回踩过后大盘会涨疯，大家拟目以待！,市场底正式确认，明天回踩过后大盘会涨疯，大家拟目以待！,7.47E+15,3.1年,5,正面,
253724,2018/11/14 13:48,0,"2点半以后来个大涨.现在午睡,做个股票梦,涨,升！",,3.72E+15,5.2年,5,正面,
119715,2019/1/8 14:47,0,死心塌地的！,死心塌地的！,6.74E+15,4.1年,2,正面,
191543,2018/12/14 14:35,0,神奇的2.30,神奇的2.30,3.10E+15,4.2年,4,中性,
719352,2018/5/4 13:58,0,服不服说话,服不服说话,2.11E+15,4年,7,正面,
443504,2018/8/30 15:32,3,长生涨停，价值投资[赞],长生涨停，价值投资,2.28E+15,3.9年,5,正面,
783315,2018/3/16 8:52,0,别去接上证50股，今天必拉上证50[胜利][胜利][胜利][胜利][胜利][胜利,别去接上证50股，今天必拉上证50,7.17E+15,2.9年,6,正面,
207166,2018/12/6 18:27,0,一个比一个能跌,一个比一个能跌,8.94E+15,1.3年,4,负面,
229221,2018/11/28 6:52,3,比惨,比惨,8.89E+15,5.1年,6,负面,
427678,2018/9/6 10:15,3,砸用大锤，涨用啥，哈哈,121,3.34E+15,1.1年,3,正面,
202732,2018/12/10 10:39,0,今日猜想：收盘2557，有可能吗？,今日有可能下探2557点吗？,2.75E+15,3.6年,3,中性,
328992,2018/10/16 21:24,0,明天在海南板块的带动下上证指数暴涨100点！,明天在海南板块的带动下上证指数暴涨100点！,5.39E+15,1.4年,6,正面,
309856,2018/10/19 9:40,0,谁说今天上三个点？真的中了,谁说今天上三个点？真的中了,5.68E+15,4.8年,5,正面,
55381,2019/2/25 9:30,0,又有一个这么大的缺口,又有一个这么大的缺口,8.53E+15,5.4年,3,负面,
343031,2018/10/11 23:07,0,股指期货是稳定股票指数的？跌停版是稳定股票的？买股票是投资的？你们认为呢？难道是,股指期货是稳定股票指数的？跌停版是稳定股票的？买股票是投资的？你们认为呢？难道是市场错了，还是市场经纪错了，还是企业有问题？,8.26E+15,8个月,1,负面,
724196,2018/4/27 15:12,0,三针探底！每根针k 线的最低点比前一个最低点高4个点！节后反弹可期,三针探底！每根针k线的最低点比前一个最低点高4个点！节后反弹可期,1.15E+15,1.4年,3,正面,
77166,2019/2/1 14:40,3,缩量假攻2618头肩顶节后美股大跌几千点大A打回原型……,缩量假攻2618头肩顶节后美股大跌几千点大A打回原型……,4.99E+15,8.4年,5,负面,
3464,2019/3/13 10:26,1,静静地看着你装逼[大笑],静静地看着你装逼,5.48E+15,2个月,2,正面,
705653,2018/5/21 11:29,1,3218点附近调四天！下周都找不到出逃的点了,嗯哼---就差一点一个点,6.09E+15,2年,6,负面,
246496,2018/11/20 13:39,0,神秘力量,神秘力量,2.02E+15,1年,6,中性,
785148,2018/3/15 9:41,1,还没散会,不准下跌,1.65E+15,6年,7,中性,
667281,2018/6/12 10:17,0,大家看看股指期货,这样玩的,4.09E+15,1.5年,3,中性,
